"No.","Time","Source","Destination","Protocol","Length","Info"
"210","3.800556","192.168.0.10","20.54.232.160","TCP","54","64191  >  443 [ACK] Seq=5238 Ack=10037 Win=132352 Len=0"
"211","3.804411","20.54.232.160","192.168.0.10","TCP","1514","443  >  64191 [ACK] Seq=10037 Ack=5238 Win=525568 Len=1460 [TCP segment of a reassembled PDU]"
"212","3.804411","20.54.232.160","192.168.0.10","TCP","1514","443  >  64191 [ACK] Seq=11497 Ack=5238 Win=525568 Len=1460 [TCP segment of a reassembled PDU]"
"213","3.804411","20.54.232.160","192.168.0.10","TLSv1.2","1365","Application Data"
"214","3.804595","192.168.0.10","20.54.232.160","TCP","54","64191  >  443 [ACK] Seq=5238 Ack=12957 Win=132352 Len=0"
"215","3.821514","192.168.0.10","104.199.65.124","TCP","65","64059  >  4070 [PSH, ACK] Seq=1 Ack=1 Win=511 Len=11"
"216","3.852148","192.168.0.10","20.54.232.160","TCP","54","64191  >  443 [ACK] Seq=5238 Ack=14268 Win=131072 Len=0"
"217","3.898290","104.199.65.124","192.168.0.10","TCP","65","4070  >  64059 [PSH, ACK] Seq=1 Ack=12 Win=16 Len=11"
"218","3.947533","192.168.0.10","104.199.65.124","TCP","54","64059  >  4070 [ACK] Seq=12 Ack=12 Win=511 Len=0"
"219","3.947805","192.168.0.10","192.168.0.3","TCP","164","64069  >  8009 [PSH, ACK] Seq=1 Ack=1 Win=511 Len=110 [TCP segment of a reassembled PDU]"
"221","4.049645","192.168.0.3","192.168.0.10","TCP","164","8009  >  64069 [PSH, ACK] Seq=1 Ack=111 Win=746 Len=110 [TCP segment of a reassembled PDU]"
"222","4.090824","192.168.0.10","192.168.0.3","TCP","54","64069  >  8009 [ACK] Seq=111 Ack=111 Win=511 Len=0"
"223","4.423976","192.168.0.10","192.168.0.3","TCP","55","64065  >  8008 [ACK] Seq=1 Ack=1 Win=508 Len=1"
"224","4.496640","192.168.0.3","192.168.0.10","TCP","66","8008  >  64065 [ACK] Seq=1 Ack=2 Win=679 Len=0 SLE=1 SRE=2"
"225","4.643293","192.168.0.10","157.240.251.60","TLSv1.2","129","Application Data"
"226","4.721599","157.240.251.60","192.168.0.10","TCP","56","443  >  64126 [ACK] Seq=78 Ack=76 Win=1095 Len=0"
"227","4.932066","2a0d:6fc0:8671:2600:acc4:d2e8:5e45:9565","2407:30c0:182::aa72:3404","TCP","74","64104  >  443 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"228","5.059137","2a0d:6fc0:8671:2600:acc4:d2e8:5e45:9565","2a04:4e42:7e::760","TCP","75","64066  >  443 [ACK] Seq=1 Ack=1 Win=515 Len=1 [TCP segment of a reassembled PDU]"
"229","5.106791","192.168.0.10","192.168.0.3","TCP","164","63830  >  8009 [PSH, ACK] Seq=111 Ack=111 Win=511 Len=110 [TCP segment of a reassembled PDU]"
"230","5.178705","192.168.0.3","192.168.0.10","TCP","164","8009  >  63830 [PSH, ACK] Seq=111 Ack=221 Win=712 Len=110 [TCP segment of a reassembled PDU]"
"231","5.233137","192.168.0.10","192.168.0.3","TCP","54","63830  >  8009 [ACK] Seq=221 Ack=221 Win=511 Len=0"
"232","5.440534","192.168.0.10","192.168.0.60","TCP","164","63865  >  8009 [PSH, ACK] Seq=111 Ack=111 Win=509 Len=110 [TCP segment of a reassembled PDU]"
"233","5.449760","192.168.0.60","192.168.0.10","TCP","164","8009  >  63865 [PSH, ACK] Seq=111 Ack=221 Win=1419 Len=110 [TCP segment of a reassembled PDU]"
"234","5.503804","192.168.0.10","192.168.0.60","TCP","54","63865  >  8009 [ACK] Seq=221 Ack=221 Win=509 Len=0"
"235","5.504643","192.168.0.10","192.168.0.60","TCP","164","63867  >  8009 [PSH, ACK] Seq=111 Ack=111 Win=511 Len=110 [TCP segment of a reassembled PDU]"
"236","5.510566","192.168.0.60","192.168.0.10","TCP","164","8009  >  63867 [PSH, ACK] Seq=111 Ack=221 Win=1419 Len=110 [TCP segment of a reassembled PDU]"
"237","5.551566","192.168.0.10","192.168.0.60","TCP","54","63867  >  8009 [ACK] Seq=221 Ack=221 Win=511 Len=0"
"238","5.826585","157.240.251.60","192.168.0.10","TLSv1.2","321","Application Data"
"239","5.830467","157.240.251.61","192.168.0.10","TCP","295","5222  >  64144 [PSH, ACK] Seq=1 Ack=1 Win=274 Len=241 [TCP segment of a reassembled PDU]"
"240","5.866791","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=76 Ack=345 Win=512 Len=0"
"241","5.874164","192.168.0.10","157.240.251.61","TCP","117","64144  >  5222 [PSH, ACK] Seq=1 Ack=242 Win=512 Len=63 [TCP segment of a reassembled PDU]"
"242","5.963101","157.240.251.61","192.168.0.10","TCP","56","5222  >  64144 [ACK] Seq=242 Ack=64 Win=274 Len=0"
"243","5.995215","2a0d:6fc0:8671:2600:acc4:d2e8:5e45:9565","2a00:1450:4028:808::200e","TCP","75","64105  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1 [TCP segment of a reassembled PDU]"
"244","6.154324","192.168.0.10","212.199.140.34","TCP","55","64134  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1 [TCP segment of a reassembled PDU]"
"245","6.171024","212.199.140.34","192.168.0.10","TCP","56","443  >  64134 [ACK] Seq=1 Ack=2 Win=123 Len=0"
"246","6.313586","192.168.0.10","192.168.0.14","TCP","164","64068  >  8009 [PSH, ACK] Seq=111 Ack=111 Win=513 Len=110 [TCP segment of a reassembled PDU]"
"247","6.322196","192.168.0.14","192.168.0.10","TCP","164","8009  >  64068 [PSH, ACK] Seq=111 Ack=221 Win=746 Len=110 [TCP segment of a reassembled PDU]"
"248","6.375745","192.168.0.10","192.168.0.14","TCP","54","64068  >  8009 [ACK] Seq=221 Ack=221 Win=512 Len=0"
"249","6.380335","192.168.0.10","157.240.251.60","TLSv1.2","145","Application Data"
"250","6.460315","157.240.251.60","192.168.0.10","TCP","56","443  >  64126 [ACK] Seq=345 Ack=167 Win=1095 Len=0"
"256","6.930935","192.168.0.10","192.168.0.3","TCP","164","63812  >  8009 [PSH, ACK] Seq=111 Ack=111 Win=508 Len=110 [TCP segment of a reassembled PDU]"
"257","7.027537","2a0d:6fc0:8671:2600:acc4:d2e8:5e45:9565","2a04:4e42:7e::762","TCP","75","64071  >  443 [ACK] Seq=1 Ack=1 Win=513 Len=1 [TCP segment of a reassembled PDU]"
"258","7.042649","2a0d:6fc0:8671:2600:acc4:d2e8:5e45:9565","2a04:4e42:7e::760","TCP","75","64077  >  443 [ACK] Seq=1 Ack=1 Win=516 Len=1 [TCP segment of a reassembled PDU]"
"259","7.042717","2a0d:6fc0:8671:2600:acc4:d2e8:5e45:9565","2a04:4e42:7e::760","TCP","75","64079  >  443 [ACK] Seq=1 Ack=1 Win=517 Len=1 [TCP segment of a reassembled PDU]"
"260","7.044847","192.168.0.3","192.168.0.10","TCP","164","8009  >  63812 [PSH, ACK] Seq=111 Ack=221 Win=712 Len=110 [TCP segment of a reassembled PDU]"
"261","7.058512","2a0d:6fc0:8671:2600:acc4:d2e8:5e45:9565","2a04:4e42:7e::760","TCP","75","64081  >  443 [ACK] Seq=1 Ack=1 Win=515 Len=1 [TCP segment of a reassembled PDU]"
"262","7.089328","192.168.0.10","192.168.0.3","TCP","54","63812  >  8009 [ACK] Seq=221 Ack=221 Win=508 Len=0"
"263","7.243504","2a0d:6fc0:8671:2600:acc4:d2e8:5e45:9565","2a00:1450:4028:803::2001","TCP","75","64082  >  443 [ACK] Seq=1 Ack=1 Win=517 Len=1 [TCP segment of a reassembled PDU]"
"264","7.595983","192.168.0.10","192.168.0.14","TCP","164","63866  >  8009 [PSH, ACK] Seq=111 Ack=111 Win=511 Len=110 [TCP segment of a reassembled PDU]"
"265","7.603260","192.168.0.10","192.168.0.14","TCP","164","63868  >  8009 [PSH, ACK] Seq=111 Ack=111 Win=511 Len=110 [TCP segment of a reassembled PDU]"
"266","7.603861","192.168.0.14","192.168.0.10","TCP","164","8009  >  63866 [PSH, ACK] Seq=111 Ack=221 Win=712 Len=110 [TCP segment of a reassembled PDU]"
"267","7.623414","192.168.0.14","192.168.0.10","TCP","164","8009  >  63868 [PSH, ACK] Seq=111 Ack=221 Win=712 Len=110 [TCP segment of a reassembled PDU]"
"268","7.650962","192.168.0.10","192.168.0.14","TCP","54","63866  >  8009 [ACK] Seq=221 Ack=221 Win=510 Len=0"
"269","7.666563","192.168.0.10","192.168.0.14","TCP","54","63868  >  8009 [ACK] Seq=221 Ack=221 Win=510 Len=0"
"275","8.187412","2a0d:6fc0:8671:2600:acc4:d2e8:5e45:9565","2407:30c0:182::aa72:3404","TCP","86","64192  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"276","8.188395","2a0d:6fc0:8671:2600:acc4:d2e8:5e45:9565","2407:30c0:182::aa72:3404","TCP","86","64193  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"277","8.395258","192.168.0.10","170.114.52.4","TCP","66","64194  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"278","8.396060","192.168.0.10","170.114.52.4","TCP","66","64195  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"279","8.415403","170.114.52.4","192.168.0.10","TCP","66","443  >  64194 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=8192"
"280","8.415733","192.168.0.10","170.114.52.4","TCP","54","64194  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"281","8.415875","170.114.52.4","192.168.0.10","TCP","66","443  >  64195 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=8192"
"282","8.416022","192.168.0.10","170.114.52.4","TCP","54","64195  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"283","8.427149","192.168.0.10","170.114.52.4","TLSv1.3","571","Client Hello"
"284","8.428663","192.168.0.10","170.114.52.4","TLSv1.3","571","Client Hello"
"285","8.453827","170.114.52.4","192.168.0.10","TCP","56","443  >  64194 [ACK] Seq=1 Ack=518 Win=57344 Len=0"
"286","8.459938","170.114.52.4","192.168.0.10","TCP","56","443  >  64195 [ACK] Seq=1 Ack=518 Win=57344 Len=0"
"287","8.550117","192.168.0.10","142.251.142.206","TLSv1.2","175","Application Data"
"288","8.552851","192.168.0.10","142.251.142.206","TLSv1.2","93","Application Data"
"289","8.553084","192.168.0.10","142.251.142.206","TCP","1466","64121  >  443 [ACK] Seq=161 Ack=1 Win=511 Len=1412 [TCP segment of a reassembled PDU]"
"290","8.553084","192.168.0.10","142.251.142.206","TLSv1.2","340","Application Data"
"291","8.576780","142.251.142.206","192.168.0.10","TCP","56","443  >  64121 [ACK] Seq=1 Ack=122 Win=357 Len=0"
"292","8.578764","142.251.142.206","192.168.0.10","TCP","56","443  >  64121 [ACK] Seq=1 Ack=161 Win=357 Len=0"
"293","8.578764","142.251.142.206","192.168.0.10","TLSv1.2","93","Application Data"
"294","8.585080","192.168.0.10","192.168.0.60","TCP","164","64050  >  8009 [PSH, ACK] Seq=111 Ack=111 Win=512 Len=110 [TCP segment of a reassembled PDU]"
"295","8.586660","142.251.142.206","192.168.0.10","TCP","56","443  >  64121 [ACK] Seq=40 Ack=1859 Win=379 Len=0"
"296","8.606200","170.114.52.4","192.168.0.10","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"297","8.606200","170.114.52.4","192.168.0.10","TCP","642","443  >  64194 [PSH, ACK] Seq=1461 Ack=518 Win=65536 Len=588 [TCP segment of a reassembled PDU]"
"298","8.606200","170.114.52.4","192.168.0.10","TCP","1514","443  >  64194 [ACK] Seq=2049 Ack=518 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"299","8.606200","170.114.52.4","192.168.0.10","TLSv1.3","489","Application Data"
"300","8.606386","192.168.0.10","170.114.52.4","TCP","54","64194  >  443 [ACK] Seq=518 Ack=2049 Win=131328 Len=0"
"301","8.606470","192.168.0.10","170.114.52.4","TCP","54","64194  >  443 [ACK] Seq=518 Ack=3944 Win=131328 Len=0"
"302","8.620514","192.168.0.60","192.168.0.10","TCP","164","8009  >  64050 [PSH, ACK] Seq=111 Ack=221 Win=1453 Len=110 [TCP segment of a reassembled PDU]"
"303","8.625929","192.168.0.10","170.114.52.4","TLSv1.3","134","Change Cipher Spec, Application Data"
"304","8.626454","192.168.0.10","170.114.52.4","TLSv1.3","1478","Application Data"
"305","8.626572","192.168.0.10","170.114.52.4","TLSv1.3","539","Application Data"
"306","8.631824","192.168.0.10","142.251.142.206","TCP","54","64121  >  443 [ACK] Seq=1859 Ack=40 Win=510 Len=0"
"307","8.650889","170.114.52.4","192.168.0.10","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"308","8.650889","170.114.52.4","192.168.0.10","TCP","642","443  >  64195 [PSH, ACK] Seq=1461 Ack=518 Win=65536 Len=588 [TCP segment of a reassembled PDU]"
"309","8.650889","170.114.52.4","192.168.0.10","TCP","1514","443  >  64195 [ACK] Seq=2049 Ack=518 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"310","8.650889","170.114.52.4","192.168.0.10","TLSv1.3","489","Application Data"
"311","8.651115","192.168.0.10","170.114.52.4","TCP","54","64195  >  443 [ACK] Seq=518 Ack=2049 Win=131328 Len=0"
"312","8.651223","192.168.0.10","170.114.52.4","TCP","54","64195  >  443 [ACK] Seq=518 Ack=3944 Win=131328 Len=0"
"313","8.663186","2a0d:6fc0:8671:2600:acc4:d2e8:5e45:9565","2001:40a8:4400:13::5266:b4d3","TCP","74","64039  >  443 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"314","8.663382","192.168.0.10","192.168.0.60","TCP","54","64050  >  8009 [ACK] Seq=221 Ack=221 Win=511 Len=0"
"315","8.671682","170.114.52.4","192.168.0.10","TCP","56","443  >  64194 [ACK] Seq=3944 Ack=598 Win=57344 Len=0"
"316","8.671682","170.114.52.4","192.168.0.10","TCP","56","443  >  64194 [ACK] Seq=3944 Ack=2022 Win=57344 Len=0"
"317","8.671682","170.114.52.4","192.168.0.10","TCP","56","443  >  64194 [ACK] Seq=3944 Ack=2507 Win=57344 Len=0"
"318","8.674312","192.168.0.10","170.114.52.4","TLSv1.3","134","Change Cipher Spec, Application Data"
"319","8.675365","192.168.0.10","170.114.52.4","TLSv1.3","1478","Application Data"
"320","8.675663","192.168.0.10","170.114.52.4","TLSv1.3","537","Application Data"
"321","8.687717","170.114.52.4","192.168.0.10","TCP","56","443  >  64195 [ACK] Seq=3944 Ack=598 Win=57344 Len=0"
"322","8.704121","170.114.52.4","192.168.0.10","TCP","56","443  >  64195 [ACK] Seq=3944 Ack=2022 Win=57344 Len=0"
"323","8.705446","170.114.52.4","192.168.0.10","TCP","56","443  >  64195 [ACK] Seq=3944 Ack=2505 Win=57344 Len=0"
"324","8.714837","142.251.142.206","192.168.0.10","TLSv1.2","123","Application Data"
"325","8.714837","142.251.142.206","192.168.0.10","TLSv1.2","732","Application Data"
"326","8.714988","192.168.0.10","142.251.142.206","TCP","54","64121  >  443 [ACK] Seq=1859 Ack=787 Win=508 Len=0"
"327","8.715765","192.168.0.10","142.251.142.206","TLSv1.2","89","Application Data"
"328","8.718215","142.251.142.206","192.168.0.10","TLSv1.2","242","Application Data"
"329","8.718215","142.251.142.206","192.168.0.10","TLSv1.2","291","Application Data"
"330","8.718451","192.168.0.10","142.251.142.206","TCP","54","64121  >  443 [ACK] Seq=1894 Ack=975 Win=512 Len=0"
"331","8.718569","192.168.0.10","142.251.142.206","TCP","54","64121  >  443 [ACK] Seq=1894 Ack=1212 Win=512 Len=0"
"332","8.719110","142.251.142.206","192.168.0.10","TLSv1.2","93","Application Data"
"333","8.719397","192.168.0.10","142.251.142.206","TLSv1.2","93","Application Data"
"334","8.734226","142.251.142.206","192.168.0.10","TCP","56","443  >  64121 [ACK] Seq=1251 Ack=1894 Win=379 Len=0"
"335","8.738625","142.251.142.206","192.168.0.10","TCP","56","443  >  64121 [ACK] Seq=1251 Ack=1933 Win=379 Len=0"
"336","8.893926","157.240.251.60","192.168.0.10","TLSv1.2","305","Application Data"
"337","8.898164","157.240.251.61","192.168.0.10","TCP","279","5222  >  64144 [PSH, ACK] Seq=242 Ack=64 Win=274 Len=225 [TCP segment of a reassembled PDU]"
"338","8.929668","170.114.52.4","192.168.0.10","TLSv1.3","1514","Application Data"
"339","8.929668","170.114.52.4","192.168.0.10","TLSv1.3","1317","Application Data, Application Data"
"340","8.929887","192.168.0.10","170.114.52.4","TCP","54","64194  >  443 [ACK] Seq=2507 Ack=6667 Win=131328 Len=0"
"341","8.946925","192.168.0.10","157.240.251.61","TCP","117","64144  >  5222 [PSH, ACK] Seq=64 Ack=467 Win=511 Len=63 [TCP segment of a reassembled PDU]"
"342","8.948095","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=167 Ack=596 Win=511 Len=0"
"343","8.970889","170.114.52.4","192.168.0.10","TLSv1.3","1514","Application Data"
"344","8.970889","170.114.52.4","192.168.0.10","TLSv1.3","1514","Application Data"
"345","8.970889","170.114.52.4","192.168.0.10","TLSv1.3","754","Application Data, Application Data"
"346","8.971324","192.168.0.10","170.114.52.4","TCP","54","64195  >  443 [ACK] Seq=2505 Ack=6864 Win=131328 Len=0"
"353","9.022347","157.240.251.61","192.168.0.10","TCP","56","5222  >  64144 [ACK] Seq=467 Ack=127 Win=274 Len=0"
"354","9.027522","192.168.0.10","170.114.52.4","TCP","54","64195  >  443 [ACK] Seq=2505 Ack=7564 Win=130560 Len=0"
"356","9.059701","192.168.0.10","192.168.0.3","TCP","164","64069  >  8009 [PSH, ACK] Seq=111 Ack=111 Win=511 Len=110 [TCP segment of a reassembled PDU]"
"363","9.121836","192.168.0.10","35.186.224.47","TLSv1.2","89","Application Data"
"364","9.138505","35.186.224.47","192.168.0.10","TCP","56","443  >  64056 [ACK] Seq=1 Ack=36 Win=267 Len=0"
"365","9.139867","192.168.0.3","192.168.0.10","TCP","164","8009  >  64069 [PSH, ACK] Seq=111 Ack=221 Win=746 Len=110 [TCP segment of a reassembled PDU]"
"366","9.184562","192.168.0.10","192.168.0.3","TCP","54","64069  >  8009 [ACK] Seq=221 Ack=221 Win=511 Len=0"
"367","9.212281","35.186.224.47","192.168.0.10","TLSv1.2","85","Application Data"
"368","9.261855","192.168.0.10","35.186.224.47","TCP","54","64056  >  443 [ACK] Seq=36 Ack=32 Win=509 Len=0"
"369","9.333475","170.114.52.4","192.168.0.10","TCP","56","443  >  64168 [ACK] Seq=1 Ack=1 Win=8 Len=0"
"370","9.333557","192.168.0.10","170.114.52.4","TCP","54","[TCP ACKed unseen segment] 64168  >  443 [ACK] Seq=1 Ack=2 Win=512 Len=0"
"371","9.353289","192.168.0.10","157.240.251.61","TCP","101","64144  >  5222 [PSH, ACK] Seq=127 Ack=467 Win=511 Len=47 [TCP segment of a reassembled PDU]"
"372","9.405083","192.168.0.10","157.240.251.60","TLSv1.2","145","Application Data"
"373","9.426964","157.240.251.61","192.168.0.10","TCP","56","5222  >  64144 [ACK] Seq=467 Ack=174 Win=274 Len=0"
"374","9.485248","192.168.0.10","157.240.251.61","TCP","193","64144  >  5222 [PSH, ACK] Seq=174 Ack=467 Win=511 Len=139 [TCP segment of a reassembled PDU]"
"375","9.515093","157.240.251.60","192.168.0.10","TCP","56","443  >  64126 [ACK] Seq=596 Ack=258 Win=1095 Len=0"
"376","9.613362","157.240.251.61","192.168.0.10","TCP","56","5222  >  64144 [ACK] Seq=467 Ack=313 Win=281 Len=0"
"377","9.726675","157.240.251.60","192.168.0.10","TLSv1.2","239","Application Data"
"378","9.726675","157.240.251.61","192.168.0.10","TCP","120","5222  >  64144 [PSH, ACK] Seq=467 Ack=313 Win=281 Len=66 [TCP segment of a reassembled PDU]"
"379","9.767528","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=258 Ack=781 Win=511 Len=0"
"380","9.768030","192.168.0.10","157.240.251.61","TCP","54","64144  >  5222 [ACK] Seq=313 Ack=533 Win=511 Len=0"
"381","9.805567","192.168.0.10","157.240.251.60","TLSv1.2","149","Application Data"
"382","9.887298","157.240.251.60","192.168.0.10","TCP","56","443  >  64126 [ACK] Seq=781 Ack=353 Win=1095 Len=0"
"383","10.172280","82.102.152.185","192.168.0.10","TLSv1.2","78","Application Data"
"384","10.172535","192.168.0.10","82.102.152.185","TCP","54","64176  >  443 [ACK] Seq=1 Ack=25 Win=1021 Len=0"
"385","10.172548","82.102.152.185","192.168.0.10","TCP","56","443  >  64176 [FIN, ACK] Seq=25 Ack=1 Win=501 Len=0"
"386","10.172634","192.168.0.10","82.102.152.185","TCP","54","64176  >  443 [ACK] Seq=1 Ack=26 Win=1021 Len=0"
"387","10.193420","192.168.0.10","192.168.0.3","TCP","164","63830  >  8009 [PSH, ACK] Seq=221 Ack=221 Win=511 Len=110 [TCP segment of a reassembled PDU]"
"388","10.296646","192.168.0.3","192.168.0.10","TCP","164","8009  >  63830 [PSH, ACK] Seq=221 Ack=331 Win=712 Len=110 [TCP segment of a reassembled PDU]"
"389","10.351480","192.168.0.10","192.168.0.3","TCP","54","63830  >  8009 [ACK] Seq=331 Ack=331 Win=511 Len=0"
"390","10.445289","82.102.152.185","192.168.0.10","TLSv1.2","78","Application Data"
"391","10.445617","192.168.0.10","82.102.152.185","TCP","54","64177  >  443 [ACK] Seq=1 Ack=25 Win=1021 Len=0"
"392","10.446082","82.102.152.185","192.168.0.10","TCP","56","443  >  64177 [FIN, ACK] Seq=25 Ack=1 Win=501 Len=0"
"393","10.446302","192.168.0.10","82.102.152.185","TCP","54","64177  >  443 [ACK] Seq=1 Ack=26 Win=1021 Len=0"
"394","10.458602","82.102.152.185","192.168.0.10","TLSv1.2","78","Application Data"
"395","10.458602","82.102.152.185","192.168.0.10","TCP","56","443  >  64178 [FIN, ACK] Seq=25 Ack=1 Win=501 Len=0"
"396","10.458984","192.168.0.10","82.102.152.185","TCP","54","64178  >  443 [ACK] Seq=1 Ack=25 Win=1021 Len=0"
"397","10.459151","192.168.0.10","82.102.152.185","TCP","54","64178  >  443 [ACK] Seq=1 Ack=26 Win=1021 Len=0"
"398","10.464575","192.168.0.10","192.168.0.60","TCP","164","63865  >  8009 [PSH, ACK] Seq=221 Ack=221 Win=509 Len=110 [TCP segment of a reassembled PDU]"
"399","10.469122","192.168.0.60","192.168.0.10","TCP","164","8009  >  63865 [PSH, ACK] Seq=221 Ack=331 Win=1419 Len=110 [TCP segment of a reassembled PDU]"
"400","10.512018","192.168.0.10","192.168.0.60","TCP","54","63865  >  8009 [ACK] Seq=331 Ack=331 Win=508 Len=0"
"401","10.512452","192.168.0.10","192.168.0.60","TCP","164","63867  >  8009 [PSH, ACK] Seq=221 Ack=221 Win=511 Len=110 [TCP segment of a reassembled PDU]"
"402","10.522399","192.168.0.60","192.168.0.10","TCP","164","8009  >  63867 [PSH, ACK] Seq=221 Ack=331 Win=1419 Len=110 [TCP segment of a reassembled PDU]"
"403","10.538679","157.240.251.61","192.168.0.10","TCP","107","5222  >  64144 [PSH, ACK] Seq=533 Ack=313 Win=281 Len=53 [TCP segment of a reassembled PDU]"
"404","10.575183","192.168.0.10","192.168.0.60","TCP","54","63867  >  8009 [ACK] Seq=331 Ack=331 Win=511 Len=0"
"405","10.591282","192.168.0.10","157.240.251.61","TCP","54","64144  >  5222 [ACK] Seq=313 Ack=586 Win=516 Len=0"
"406","10.876695","192.168.0.10","170.114.15.205","TLSv1.2","84","Application Data"
